YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,6,29,1,US,660,N653AW,FLL,CLT,810,810.0,0.0,11.0,821.0,123.0,111.0,87.0,632,948.0,13.0,1013,1001.0,-12.0,False,False,,,,,,
2015,4,6,1,UA,1707,N69833,IAH,PHX,1440,1436.0,-4.0,17.0,1453.0,176.0,168.0,146.0,1009,1519.0,5.0,1536,1524.0,-12.0,False,False,,,,,,
2015,9,14,1,AA,2442,N3HGAA,LAX,DFW,1050,1050.0,0.0,15.0,1105.0,193.0,167.0,147.0,1235,1532.0,5.0,1603,1537.0,-26.0,False,False,,,,,,
2015,5,31,7,UA,1204,N79279,DFW,SFO,1715,1713.0,-2.0,18.0,1731.0,234.0,220.0,194.0,1464,1845.0,8.0,1909,1853.0,-16.0,False,False,,,,,,
2015,11,23,1,DL,2509,N688DL,SFO,ATL,2255,2300.0,5.0,20.0,2320.0,265.0,254.0,228.0,2139,608.0,6.0,620,614.0,-6.0,False,False,,,,,,
2015,4,2,4,MQ,2963,N682MQ,GRR,ORD,1821,1814.0,-7.0,12.0,1826.0,61.0,47.0,28.0,137,1754.0,7.0,1822,1801.0,-21.0,False,False,,,,,,
2015,12,17,4,OO,3493,N218AG,SBA,PDX,1524,1540.0,16.0,10.0,1550.0,136.0,149.0,133.0,784,1803.0,6.0,1740,1809.0,29.0,False,False,,13.0,0.0,4.0,12.0,0.0
2015,11,26,4,WN,3599,N954WN,SAN,SMF,805,801.0,-4.0,8.0,809.0,95.0,80.0,69.0,480,918.0,3.0,940,921.0,-19.0,False,False,,,,,,
2015,12,18,5,WN,2858,N8306H,MDW,ONT,845,849.0,4.0,18.0,907.0,270.0,256.0,233.0,1706,1100.0,5.0,1115,1105.0,-10.0,False,False,,,,,,
2015,11,18,3,NK,451,N608NK,PBG,FLL,155,246.0,51.0,9.0,255.0,203.0,173.0,156.0,1334,531.0,8.0,518,539.0,21.0,False,False,,0.0,0.0,0.0,21.0,0.0
2015,1,19,1,UA,1575,N23707,ORD,EWR,1300,1300.0,0.0,15.0,1315.0,131.0,113.0,90.0,719,1545.0,8.0,1611,1553.0,-18.0,False,False,,,,,,
2015,4,20,1,HA,211,N479HA,OGG,LIH,1035,1033.0,-2.0,4.0,1037.0,45.0,42.0,33.0,201,1110.0,5.0,1120,1115.0,-5.0,False,False,,,,,,
2015,7,13,1,OO,5659,N905SW,DEN,FSD,1608,1649.0,41.0,12.0,1701.0,92.0,85.0,68.0,483,1909.0,5.0,1840,1914.0,34.0,False,False,,0.0,0.0,34.0,0.0,0.0
2015,6,12,5,WN,3331,N737JW,MDW,OAK,1215,1239.0,24.0,23.0,1302.0,275.0,266.0,237.0,1844,1459.0,6.0,1450,1505.0,15.0,False,False,,0.0,0.0,11.0,4.0,0.0
2015,10,29,4,WN,599,N769SW,10693,11618,950,950.0,0.0,12.0,1002.0,130.0,125.0,99.0,748,1241.0,14.0,1300,1255.0,-5.0,False,False,,,,,,
2015,5,21,4,UA,1655,N69806,EWR,MSY,1931,2001.0,30.0,25.0,2026.0,208.0,189.0,161.0,1167,2207.0,3.0,2159,2210.0,11.0,False,False,,,,,,
2015,10,10,6,DL,1114,N360NW,14869,10821,1650,1645.0,-5.0,14.0,1659.0,254.0,252.0,228.0,1865,2247.0,10.0,2304,2257.0,-7.0,False,False,,,,,,
2015,3,21,6,OO,5556,N716SK,LAX,AUS,840,836.0,-4.0,21.0,857.0,179.0,179.0,154.0,1242,1331.0,4.0,1339,1335.0,-4.0,False,False,,,,,,
2015,12,16,3,AA,2028,N701UW,CLT,RIC,1740,1738.0,-2.0,15.0,1753.0,63.0,63.0,43.0,257,1836.0,5.0,1843,1841.0,-2.0,False,False,,,,,,
2015,1,23,5,DL,1266,N982DL,BUF,ATL,615,610.0,-5.0,13.0,623.0,156.0,137.0,116.0,712,819.0,8.0,851,827.0,-24.0,False,False,,,,,,
2015,1,18,7,B6,683,N520JB,JFK,MCO,659,655.0,-4.0,18.0,713.0,182.0,170.0,149.0,944,942.0,3.0,1001,945.0,-16.0,False,False,,,,,,
2015,4,25,6,DL,2285,N932DL,LGA,MCO,700,657.0,-3.0,15.0,712.0,169.0,152.0,131.0,950,923.0,6.0,949,929.0,-20.0,False,False,,,,,,
2015,1,12,1,AA,1445,N3BAAA,MIA,LGA,1135,1139.0,4.0,12.0,1151.0,174.0,158.0,142.0,1096,1413.0,4.0,1429,1417.0,-12.0,False,False,,,,,,
2015,11,1,7,AA,1909,N832AW,CLE,CLT,830,822.0,-8.0,10.0,832.0,104.0,93.0,72.0,430,944.0,11.0,1014,955.0,-19.0,False,False,,,,,,
2015,5,25,1,OO,6325,N132SY,SFO,SAN,734,738.0,4.0,21.0,759.0,102.0,93.0,69.0,447,908.0,3.0,916,911.0,-5.0,False,False,,,,,,
2015,2,21,6,OO,5362,N945SW,LAX,SBA,1240,1413.0,93.0,20.0,1433.0,47.0,44.0,19.0,89,1452.0,5.0,1327,1457.0,90.0,False,False,,0.0,0.0,0.0,90.0,0.0
2015,7,4,6,WN,4717,N608SW,SMF,LAX,615,613.0,-2.0,11.0,624.0,80.0,84.0,69.0,373,733.0,4.0,735,737.0,2.0,False,False,,,,,,
2015,3,25,3,UA,1408,N87531,IAH,SAN,900,859.0,-1.0,27.0,926.0,211.0,211.0,181.0,1303,1027.0,3.0,1031,1030.0,-1.0,False,False,,,,,,
2015,6,27,6,US,1810,N170US,PHX,CLT,630,633.0,3.0,21.0,654.0,245.0,249.0,214.0,1773,1328.0,14.0,1335,1342.0,7.0,False,False,,,,,,
2015,3,24,2,AS,461,N767AS,LAX,SEA,1750,1752.0,2.0,16.0,1808.0,165.0,165.0,144.0,954,2032.0,5.0,2035,2037.0,2.0,False,False,,,,,,
2015,4,16,4,US,1997,N569UW,PHL,RSW,1005,957.0,-8.0,51.0,1048.0,179.0,191.0,136.0,993,1304.0,4.0,1304,1308.0,4.0,False,False,,,,,,
2015,8,29,6,DL,1097,N397DA,RDU,LAX,717,705.0,-12.0,16.0,721.0,323.0,316.0,291.0,2239,912.0,9.0,940,921.0,-19.0,False,False,,,,,,
2015,7,18,6,EV,5128,N615QX,RIC,DTW,930,926.0,-4.0,12.0,938.0,113.0,106.0,89.0,456,1107.0,5.0,1123,1112.0,-11.0,False,False,,,,,,
2015,12,8,2,OO,4603,N803SK,MSO,SLC,625,618.0,-7.0,8.0,626.0,95.0,70.0,57.0,436,723.0,5.0,800,728.0,-32.0,False,False,,,,,,
2015,5,7,4,DL,1620,N324US,OMA,MSP,700,739.0,39.0,10.0,749.0,68.0,58.0,45.0,282,834.0,3.0,808,837.0,29.0,False,False,,0.0,0.0,29.0,0.0,0.0
2015,7,6,1,OO,6464,N120SY,BDL,ORD,1750,1814.0,24.0,23.0,1837.0,144.0,146.0,120.0,783,1937.0,3.0,1914,1940.0,26.0,False,False,,2.0,0.0,0.0,24.0,0.0
2015,7,15,3,NK,1068,N605NK,LAS,CLE,930,921.0,-9.0,14.0,935.0,238.0,228.0,207.0,1824,1602.0,7.0,1628,1609.0,-19.0,False,False,,,,,,
2015,10,17,6,AS,545,N795AS,13891,14747,600,600.0,0.0,14.0,614.0,160.0,150.0,127.0,956,821.0,9.0,840,830.0,-10.0,False,False,,,,,,
2015,4,2,4,EV,4943,N837AS,GSO,ATL,1938,1935.0,-3.0,28.0,2003.0,80.0,96.0,56.0,306,2059.0,12.0,2058,2111.0,13.0,False,False,,,,,,
2015,11,7,6,WN,2120,N8614M,ISP,MCO,610,607.0,-3.0,8.0,615.0,175.0,154.0,137.0,971,832.0,9.0,905,841.0,-24.0,False,False,,,,,,
2015,2,4,3,MQ,2951,N513MQ,ORD,DSM,1745,1748.0,3.0,15.0,1803.0,75.0,96.0,52.0,299,1855.0,29.0,1900,1924.0,24.0,False,False,,24.0,0.0,0.0,0.0,0.0
2015,6,9,2,MQ,3396,N513MQ,LGA,CMH,1100,1138.0,38.0,25.0,1203.0,110.0,103.0,72.0,479,1315.0,6.0,1250,1321.0,31.0,False,False,,0.0,0.0,0.0,31.0,0.0
2015,8,5,3,AA,1318,N513AA,SJC,DFW,710,705.0,-5.0,19.0,724.0,214.0,211.0,177.0,1438,1221.0,15.0,1244,1236.0,-8.0,False,False,,,,,,
2015,5,9,6,B6,189,N585JB,JFK,SAN,925,933.0,8.0,32.0,1005.0,366.0,369.0,334.0,2446,1239.0,3.0,1231,1242.0,11.0,False,False,,,,,,
2015,2,22,7,EV,5959,N18102,OMA,ORD,1829,1831.0,2.0,23.0,1854.0,100.0,97.0,63.0,416,1957.0,11.0,2009,2008.0,-1.0,False,False,,,,,,
2015,11,15,7,WN,5904,N750SA,DEN,TUL,950,947.0,-3.0,10.0,957.0,95.0,82.0,68.0,541,1205.0,4.0,1225,1209.0,-16.0,False,False,,,,,,
2015,4,22,3,OO,5330,N956SW,SGU,DEN,712,708.0,-4.0,9.0,717.0,98.0,98.0,81.0,517,838.0,8.0,850,846.0,-4.0,False,False,,,,,,
2015,2,1,7,AA,1215,N3ABAA,PHX,DFW,1945,1945.0,0.0,12.0,1957.0,129.0,126.0,110.0,868,2247.0,4.0,2254,2251.0,-3.0,False,False,,,,,,
2015,10,12,1,WN,2807,N938WN,12889,14908,2120,2114.0,-6.0,11.0,2125.0,60.0,53.0,38.0,226,2203.0,4.0,2220,2207.0,-13.0,False,False,,,,,,
2015,3,21,6,WN,1046,N961WN,LAS,LAX,855,854.0,-1.0,11.0,905.0,65.0,61.0,42.0,236,947.0,8.0,1000,955.0,-5.0,False,False,,,,,,
2015,6,5,5,EV,5862,N14558,ROA,ORD,1702,1702.0,0.0,10.0,1712.0,113.0,119.0,97.0,531,1749.0,12.0,1755,1801.0,6.0,False,False,,,,,,
2015,9,23,3,EV,4942,N176PQ,CLT,MSP,1102,1056.0,-6.0,14.0,1110.0,164.0,152.0,136.0,930,1226.0,2.0,1246,1228.0,-18.0,False,False,,,,,,
2015,7,11,6,UA,308,N834UA,PHX,ORD,1034,1032.0,-2.0,13.0,1045.0,218.0,190.0,167.0,1440,1532.0,10.0,1612,1542.0,-30.0,False,False,,,,,,
2015,11,27,5,WN,4152,N276WN,SMF,PHX,1045,1046.0,1.0,9.0,1055.0,105.0,106.0,91.0,647,1326.0,6.0,1330,1332.0,2.0,False,False,,,,,,
2015,1,25,7,EV,4090,N12540,IAH,ABQ,1737,1731.0,-6.0,12.0,1743.0,143.0,133.0,116.0,744,1839.0,5.0,1900,1844.0,-16.0,False,False,,,,,,
2015,4,22,3,DL,2621,N804DN,DTW,SFO,1755,1750.0,-5.0,19.0,1809.0,310.0,305.0,280.0,2079,1949.0,6.0,2005,1955.0,-10.0,False,False,,,,,,
2015,10,15,4,OO,4636,N8923A,14869,11921,1955,1957.0,2.0,24.0,2021.0,58.0,66.0,38.0,216,2059.0,4.0,2053,2103.0,10.0,False,False,,,,,,
2015,12,27,7,UA,1256,N498UA,CLE,LAS,614,1958.0,824.0,11.0,2009.0,290.0,257.0,238.0,1824,2107.0,8.0,804,2115.0,791.0,False,False,,0.0,0.0,791.0,0.0,0.0
2015,8,24,1,WN,253,N745SW,BNA,TPA,805,803.0,-2.0,15.0,818.0,105.0,103.0,83.0,612,1041.0,5.0,1050,1046.0,-4.0,False,False,,,,,,
2015,1,25,7,WN,139,N705SW,MCO,MDW,900,857.0,-3.0,13.0,910.0,175.0,168.0,151.0,990,1041.0,4.0,1055,1045.0,-10.0,False,False,,,,,,
2015,1,1,4,AA,338,N3DJAA,SFO,LAX,900,857.0,-3.0,12.0,909.0,90.0,76.0,54.0,337,1003.0,10.0,1030,1013.0,-17.0,False,False,,,,,,
2015,3,15,7,AA,152,N3HUAA,PHX,MIA,1330,1329.0,-1.0,19.0,1348.0,245.0,259.0,235.0,1972,2043.0,5.0,2035,2048.0,13.0,False,False,,,,,,
2015,8,29,6,WN,23,N917WN,SJC,SNA,1225,1224.0,-1.0,10.0,1234.0,75.0,73.0,59.0,342,1333.0,4.0,1340,1337.0,-3.0,False,False,,,,,,
2015,4,3,5,DL,772,N991DL,ATL,PVD,1925,1920.0,-5.0,22.0,1942.0,150.0,145.0,118.0,903,2140.0,5.0,2155,2145.0,-10.0,False,False,,,,,,
2015,8,5,3,WN,1383,N7712G,DEN,TUS,825,825.0,0.0,10.0,835.0,110.0,102.0,89.0,639,904.0,3.0,915,907.0,-8.0,False,False,,,,,,
2015,8,6,4,EV,5141,N146PQ,HPN,ATL,1726,1731.0,5.0,17.0,1748.0,142.0,142.0,110.0,780,1938.0,15.0,1948,1953.0,5.0,False,False,,,,,,
2015,10,12,1,EV,2760,N672AE,12891,11298,525,515.0,-10.0,10.0,525.0,60.0,55.0,32.0,140,557.0,13.0,625,610.0,-15.0,False,False,,,,,,
2015,9,27,7,WN,2584,N7737E,MEM,TPA,1110,1115.0,5.0,13.0,1128.0,110.0,114.0,97.0,655,1405.0,4.0,1400,1409.0,9.0,False,False,,,,,,
2015,7,3,5,DL,1226,N370NB,DTW,DCA,857,854.0,-3.0,16.0,910.0,91.0,84.0,65.0,405,1015.0,3.0,1028,1018.0,-10.0,False,False,,,,,,
2015,4,17,5,WN,4126,N7742B,MDW,DEN,1805,,,,,155.0,,,895,,,1940,,,False,True,B,,,,,
2015,1,2,5,EV,4588,N14514,GPT,IAH,1210,1200.0,-10.0,7.0,1207.0,89.0,88.0,73.0,376,1320.0,8.0,1339,1328.0,-11.0,False,False,,,,,,
2015,4,16,4,DL,2292,N6712B,PHX,MSP,915,910.0,-5.0,18.0,928.0,190.0,179.0,152.0,1276,1400.0,9.0,1425,1409.0,-16.0,False,False,,,,,,
2015,8,18,2,NK,806,N524NK,LAS,ATL,2330,2328.0,-2.0,17.0,2345.0,238.0,238.0,214.0,1747,619.0,7.0,628,626.0,-2.0,False,False,,,,,,
2015,5,1,5,AA,1412,N597AA,ONT,DFW,740,738.0,-2.0,7.0,745.0,178.0,180.0,159.0,1188,1224.0,14.0,1238,1238.0,0.0,False,False,,,,,,
2015,11,18,3,AA,899,N961UW,BOS,PHL,1830,1831.0,1.0,22.0,1853.0,100.0,94.0,67.0,280,2000.0,5.0,2010,2005.0,-5.0,False,False,,,,,,
2015,5,21,4,OO,5294,N975SW,RKS,DEN,1553,1545.0,-8.0,13.0,1558.0,71.0,69.0,51.0,260,1649.0,5.0,1704,1654.0,-10.0,False,False,,,,,,
2015,6,29,1,MQ,3718,N650MQ,TUL,DFW,1009,1010.0,1.0,13.0,1023.0,74.0,112.0,43.0,237,1106.0,56.0,1123,1202.0,39.0,False,False,,39.0,0.0,0.0,0.0,0.0
2015,12,2,3,WN,2317,N772SW,BWI,PVD,1830,1837.0,7.0,11.0,1848.0,70.0,61.0,45.0,327,1933.0,5.0,1940,1938.0,-2.0,False,False,,,,,,
2015,5,27,3,WN,2343,N7721E,MDW,PIT,655,649.0,-6.0,8.0,657.0,75.0,71.0,60.0,402,857.0,3.0,910,900.0,-10.0,False,False,,,,,,
2015,7,2,4,DL,1447,N904DA,LGA,ATL,600,558.0,-2.0,18.0,616.0,145.0,130.0,106.0,762,802.0,6.0,825,808.0,-17.0,False,False,,,,,,
2015,1,16,5,EV,5252,N755EV,ATL,OMA,848,845.0,-3.0,31.0,916.0,147.0,153.0,119.0,821,1015.0,3.0,1015,1018.0,3.0,False,False,,,,,,
2015,6,27,6,UA,1034,N24729,BOS,IAH,1000,1004.0,4.0,16.0,1020.0,246.0,239.0,217.0,1597,1257.0,6.0,1306,1303.0,-3.0,False,False,,,,,,
2015,8,20,4,OO,5490,N978SW,DEN,FSD,1720,1728.0,8.0,13.0,1741.0,96.0,84.0,67.0,483,1948.0,4.0,1956,1952.0,-4.0,False,False,,,,,,
2015,11,9,1,DL,2480,N371NW,MDT,ATL,600,612.0,12.0,28.0,640.0,123.0,143.0,107.0,620,827.0,8.0,803,835.0,32.0,False,False,,20.0,0.0,12.0,0.0,0.0
2015,3,6,5,US,1784,N179UW,BWI,PHX,2010,2015.0,5.0,23.0,2038.0,312.0,305.0,278.0,1999,2316.0,4.0,2322,2320.0,-2.0,False,False,,,,,,
2015,8,21,5,AA,437,N555AY,ORD,PHL,2205,2158.0,-7.0,13.0,2211.0,127.0,110.0,87.0,678,38.0,10.0,112,48.0,-24.0,False,False,,,,,,
2015,2,6,5,WN,44,N292WN,ABQ,LAS,1950,1942.0,-8.0,6.0,1948.0,90.0,85.0,75.0,486,2003.0,4.0,2020,2007.0,-13.0,False,False,,,,,,
2015,12,8,2,AS,559,N303AS,LAX,PDX,1650,1640.0,-10.0,19.0,1659.0,145.0,,,834,2144.0,6.0,1915,2150.0,,True,False,,,,,,
2015,10,29,4,AA,1799,N543UW,11057,14771,1805,1801.0,-4.0,14.0,1815.0,336.0,317.0,299.0,2296,2014.0,4.0,2041,2018.0,-23.0,False,False,,,,,,
2015,5,27,3,DL,1508,N679DA,SRQ,ATL,711,718.0,7.0,16.0,734.0,99.0,98.0,67.0,444,841.0,15.0,850,856.0,6.0,False,False,,,,,,
2015,4,4,6,OO,4516,N441SW,MBS,DTW,1800,1751.0,-9.0,8.0,1759.0,48.0,34.0,22.0,98,1821.0,4.0,1848,1825.0,-23.0,False,False,,,,,,
2015,2,24,2,US,589,N569UW,DCA,PHX,1700,1703.0,3.0,14.0,1717.0,312.0,277.0,255.0,1979,1932.0,8.0,2012,1940.0,-32.0,False,False,,,,,,
2015,7,2,4,UA,249,N808UA,IAH,MFE,2110,2334.0,144.0,12.0,2346.0,77.0,65.0,49.0,316,35.0,4.0,2227,39.0,132.0,False,False,,0.0,0.0,20.0,112.0,0.0
2015,11,6,5,EV,5010,N753EV,IND,RDU,1718,1723.0,5.0,10.0,1733.0,94.0,88.0,70.0,489,1843.0,8.0,1852,1851.0,-1.0,False,False,,,,,,
2015,6,8,1,WN,310,N754SW,ICT,LAS,1410,1409.0,-1.0,10.0,1419.0,155.0,159.0,144.0,986,1443.0,5.0,1445,1448.0,3.0,False,False,,,,,,
2015,5,6,3,UA,733,N489UA,EWR,DFW,757,909.0,72.0,52.0,1001.0,228.0,,,1372,1413.0,11.0,1045,1424.0,,True,False,,,,,,
2015,7,8,3,AS,608,N611AS,SEA,LAS,2135,2207.0,32.0,23.0,2230.0,144.0,151.0,123.0,867,33.0,5.0,2359,38.0,39.0,False,False,,7.0,0.0,32.0,0.0,0.0
2015,12,10,4,EV,4334,N15910,CMH,EWR,555,552.0,-3.0,17.0,609.0,103.0,99.0,75.0,463,724.0,7.0,738,731.0,-7.0,False,False,,,,,,
2015,6,11,4,UA,512,N596UA,JFK,SFO,1734,1732.0,-2.0,39.0,1811.0,400.0,402.0,357.0,2586,2108.0,6.0,2114,2114.0,0.0,False,False,,,,,,
2015,11,23,1,B6,1035,N328JB,STT,SJU,908,916.0,8.0,12.0,928.0,37.0,39.0,19.0,68,947.0,8.0,945,955.0,10.0,False,False,,,,,,
2015,9,3,4,EV,5197,N850AS,ATL,ABE,1443,1439.0,-4.0,44.0,1523.0,125.0,151.0,104.0,692,1707.0,3.0,1648,1710.0,22.0,False,False,,22.0,0.0,0.0,0.0,0.0
2015,8,15,6,EV,4949,N937EV,ABE,DTW,600,554.0,-6.0,10.0,604.0,99.0,90.0,74.0,425,718.0,6.0,739,724.0,-15.0,False,False,,,,,,
2015,8,21,5,AA,567,N561UW,PHX,MCO,855,1044.0,109.0,20.0,1104.0,266.0,247.0,219.0,1849,1743.0,8.0,1621,1751.0,90.0,False,False,,0.0,0.0,23.0,67.0,0.0
2015,6,30,2,AA,1686,N496AA,ABQ,DFW,1435,1529.0,54.0,14.0,1543.0,106.0,108.0,79.0,569,1802.0,15.0,1721,1817.0,56.0,False,False,,2.0,0.0,0.0,54.0,0.0
2015,6,3,3,UA,1110,N74856,EWR,LAS,830,834.0,4.0,27.0,901.0,329.0,325.0,290.0,2227,1051.0,8.0,1059,1059.0,0.0,False,False,,,,,,
2015,8,2,7,MQ,3325,N686MQ,RIC,ORD,1501,1506.0,5.0,11.0,1517.0,142.0,157.0,122.0,642,1619.0,24.0,1623,1643.0,20.0,False,False,,20.0,0.0,0.0,0.0,0.0
2015,7,4,6,DL,1207,N830DN,DTW,SLC,1935,1933.0,-2.0,10.0,1943.0,227.0,208.0,193.0,1481,2056.0,5.0,2122,2101.0,-21.0,False,False,,,,,,
2015,12,2,3,DL,2168,N592NW,MSP,LAX,912,919.0,7.0,36.0,955.0,253.0,232.0,191.0,1535,1106.0,5.0,1125,1111.0,-14.0,False,False,,,,,,
2015,6,12,5,OO,4776,N430SW,MSP,FSD,922,918.0,-4.0,22.0,940.0,68.0,65.0,37.0,196,1017.0,6.0,1030,1023.0,-7.0,False,False,,,,,,
2015,8,20,4,DL,1896,N974AT,DTW,PWM,2000,,,,,112.0,,,668,,,2152,,,False,True,B,,,,,
2015,12,27,7,DL,966,N352NW,PHX,SLC,1425,1421.0,-4.0,15.0,1436.0,100.0,96.0,75.0,507,1551.0,6.0,1605,1557.0,-8.0,False,False,,,,,,
2015,4,24,5,EV,5102,N981EV,ATL,MGM,1355,1350.0,-5.0,16.0,1406.0,54.0,54.0,36.0,147,1342.0,2.0,1349,1344.0,-5.0,False,False,,,,,,
2015,11,5,4,AA,386,N566AA,JAX,DFW,1917,1922.0,5.0,10.0,1932.0,173.0,168.0,152.0,918,2104.0,6.0,2110,2110.0,0.0,False,False,,,,,,
2015,5,30,6,WN,2707,N406WN,PHX,LAX,1200,1158.0,-2.0,10.0,1208.0,85.0,73.0,56.0,370,1304.0,7.0,1325,1311.0,-14.0,False,False,,,,,,
2015,10,2,5,UA,1734,N23721,13930,13487,1915,1926.0,11.0,24.0,1950.0,89.0,87.0,56.0,334,2046.0,7.0,2044,2053.0,9.0,False,False,,,,,,
2015,5,19,2,WN,4736,N479WN,TPA,BNA,1455,1504.0,9.0,8.0,1512.0,105.0,97.0,84.0,612,1536.0,5.0,1540,1541.0,1.0,False,False,,,,,,
2015,8,13,4,EV,5024,N371CA,DTW,ALB,2014,2007.0,-7.0,15.0,2022.0,92.0,84.0,65.0,489,2127.0,4.0,2146,2131.0,-15.0,False,False,,,,,,
2015,3,30,1,DL,2588,N321US,MSP,BOS,1520,1518.0,-2.0,7.0,1525.0,163.0,144.0,128.0,1124,1833.0,9.0,1903,1842.0,-21.0,False,False,,,,,,
2015,11,5,4,UA,545,N33284,DEN,IAH,1233,1237.0,4.0,10.0,1247.0,140.0,131.0,114.0,862,1541.0,7.0,1553,1548.0,-5.0,False,False,,,,,,
2015,8,23,7,AS,50,N768AS,BRW,ANC,1859,1857.0,-2.0,4.0,1901.0,113.0,101.0,93.0,725,2034.0,4.0,2052,2038.0,-14.0,False,False,,,,,,
2015,1,3,6,EV,4560,N14972,MCI,ORD,1827,1904.0,37.0,9.0,1913.0,100.0,83.0,63.0,403,2016.0,11.0,2007,2027.0,20.0,False,False,,0.0,0.0,0.0,20.0,0.0
2015,9,2,3,AA,256,N793AA,LAX,JFK,1315,1315.0,0.0,13.0,1328.0,351.0,327.0,305.0,2475,2133.0,9.0,2206,2142.0,-24.0,False,False,,,,,,
2015,10,17,6,AA,1859,N754UW,11057,10994,920,916.0,-4.0,28.0,944.0,57.0,70.0,36.0,168,1020.0,6.0,1017,1026.0,9.0,False,False,,,,,,
2015,12,8,2,DL,2251,N965DL,CLT,ATL,1200,1156.0,-4.0,21.0,1217.0,83.0,68.0,42.0,226,1259.0,5.0,1323,1304.0,-19.0,False,False,,,,,,
2015,4,26,7,US,710,N198UW,MIA,PHL,1400,1356.0,-4.0,12.0,1408.0,167.0,157.0,140.0,1013,1628.0,5.0,1647,1633.0,-14.0,False,False,,,,,,
2015,1,19,1,MQ,3170,N854MQ,CMI,ORD,730,722.0,-8.0,16.0,738.0,75.0,65.0,32.0,135,810.0,17.0,845,827.0,-18.0,False,False,,,,,,
2015,10,16,5,AA,1785,N808AW,11057,13931,2230,2225.0,-5.0,25.0,2250.0,66.0,73.0,44.0,290,2334.0,4.0,2336,2338.0,2.0,False,False,,,,,,
2015,10,19,1,UA,356,N441UA,11618,13930,1945,1946.0,1.0,19.0,2005.0,159.0,137.0,106.0,719,2051.0,12.0,2124,2103.0,-21.0,False,False,,,,,,
2015,3,13,5,US,1945,N801AW,BNA,CLT,1709,1713.0,4.0,15.0,1728.0,76.0,84.0,62.0,328,1930.0,7.0,1925,1937.0,12.0,False,False,,,,,,
2015,6,30,2,B6,371,N603JB,LGA,FLL,630,624.0,-6.0,15.0,639.0,175.0,174.0,154.0,1076,913.0,5.0,925,918.0,-7.0,False,False,,,,,,
2015,3,3,2,US,735,N824AW,LAS,PHX,1945,1936.0,-9.0,10.0,1946.0,65.0,60.0,45.0,255,2131.0,5.0,2150,2136.0,-14.0,False,False,,,,,,
2015,9,15,2,OO,4501,N679CA,HLN,MSP,555,552.0,-3.0,13.0,605.0,145.0,132.0,115.0,913,900.0,4.0,920,904.0,-16.0,False,False,,,,,,
2015,9,30,3,WN,159,N639SW,OAK,SEA,1150,1157.0,7.0,9.0,1206.0,115.0,114.0,99.0,672,1345.0,6.0,1345,1351.0,6.0,False,False,,,,,,
2015,4,22,3,UA,236,N404UA,SRQ,EWR,1159,1206.0,7.0,10.0,1216.0,159.0,156.0,140.0,1034,1436.0,6.0,1438,1442.0,4.0,False,False,,,,,,
2015,12,30,3,DL,2038,N942AT,ATL,DCA,1520,1807.0,167.0,18.0,1825.0,105.0,92.0,70.0,547,1935.0,4.0,1705,1939.0,154.0,False,False,,0.0,0.0,0.0,143.0,11.0
2015,9,20,7,UA,207,N826UA,LAX,IAH,1837,1836.0,-1.0,18.0,1854.0,202.0,183.0,157.0,1379,2331.0,8.0,2359,2339.0,-20.0,False,False,,,,,,
2015,7,6,1,WN,759,N745SW,TPA,ATL,610,609.0,-1.0,10.0,619.0,90.0,88.0,70.0,406,729.0,8.0,740,737.0,-3.0,False,False,,,,,,
2015,8,14,5,DL,1925,N915DE,ATL,BWI,730,726.0,-4.0,25.0,751.0,110.0,114.0,84.0,577,915.0,5.0,920,920.0,0.0,False,False,,,,,,
2015,9,1,2,B6,1534,N598JB,TPA,BDL,1452,1447.0,-5.0,19.0,1506.0,171.0,304.0,279.0,1111,1945.0,6.0,1743,1951.0,128.0,False,False,,128.0,0.0,0.0,0.0,0.0
2015,4,13,1,DL,327,N330NW,MSP,GRR,1315,1325.0,10.0,13.0,1338.0,73.0,68.0,51.0,408,1529.0,4.0,1528,1533.0,5.0,False,False,,,,,,
2015,10,10,6,AS,55,N768AS,14709,10754,1014,953.0,-21.0,11.0,1004.0,49.0,55.0,40.0,204,1044.0,4.0,1103,1048.0,-15.0,False,False,,,,,,
2015,6,6,6,DL,2052,N365NB,ATL,CLT,1920,1916.0,-4.0,14.0,1930.0,78.0,58.0,39.0,226,2009.0,5.0,2038,2014.0,-24.0,False,False,,,,,,
2015,7,18,6,WN,1987,N8655D,HOU,ECP,1110,1113.0,3.0,8.0,1121.0,95.0,91.0,78.0,571,1239.0,5.0,1245,1244.0,-1.0,False,False,,,,,,
2015,10,9,5,OO,7397,N8965E,14869,14794,2200,2158.0,-2.0,12.0,2210.0,62.0,57.0,41.0,272,2251.0,4.0,2302,2255.0,-7.0,False,False,,,,,,
